count: 00049	high: 0.9892	 avg: 0.6472	   word: dark energy
count: 00001	high: 0.8032	 avg: 0.8032	   word: conformal factors
count: 00001	high: 0.8138	 avg: 0.8138	   word: isotropic coordinates
count: 00001	high: 0.9860	 avg: 0.9860	   word: spatially flat case
count: 00001	high: 0.4596	 avg: 0.4596	   word: Poincar\
count: 00001	high: 0.4760	 avg: 0.4760	   word: relativity
count: 00001	high: 0.5173	 avg: 0.5173	   word: resultant
count: 00001	high: 0.7231	 avg: 0.7231	   word: gauge theory
count: 00001	high: 0.7350	 avg: 0.7350	   word: teleparallelism condition
count: 00001	high: 0.7473	 avg: 0.7473	   word: cosmic acceleration
count: 00001	high: 0.8316	 avg: 0.8316	   word: Friedmann cosmology
count: 00001	high: 0.9119	 avg: 0.9119	   word: spinning dark energy
count: 00001	high: 0.9572	 avg: 0.9572	   word: current accelerating universe
count: 00001	high: 0.9932	 avg: 0.9932	   word: cosmological constant driving
count: 00001	high: 0.3568	 avg: 0.3568	   word: frames
count: 00001	high: 0.3685	 avg: 0.3685	   word: inflation
count: 00001	high: 0.3698	 avg: 0.3698	   word: i.e
count: 00001	high: 0.3764	 avg: 0.3764	   word: coincidence
count: 00001	high: 0.5903	 avg: 0.5903	   word: gravitational potential
count: 00001	high: 0.5915	 avg: 0.5915	   word: Starobinsky model
count: 00001	high: 0.6020	 avg: 0.6020	   word: radiation-dominated era
count: 00001	high: 0.6099	 avg: 0.6099	   word: original variables
count: 00001	high: 0.6313	 avg: 0.6313	   word: Yang-Mills terms
count: 00001	high: 0.6316	 avg: 0.6316	   word: Einstein .vs
count: 00001	high: 0.6383	 avg: 0.6383	   word: Starobinsky-Yang-Mills type
count: 00001	high: 0.6440	 avg: 0.6440	   word: acceleration equation
count: 00001	high: 0.6486	 avg: 0.6486	   word: linear perturbations
count: 00001	high: 0.6658	 avg: 0.6658	   word: unnecessary controversy
count: 00001	high: 0.6866	 avg: 0.6866	   word: CDM predictions
count: 00001	high: 0.7801	 avg: 0.7801	   word: cosmological equations
count: 00001	high: 0.8179	 avg: 0.8179	   word: fine tuning problem
count: 00001	high: 0.8588	 avg: 0.8588	   word: density contrast growth
count: 00001	high: 0.8625	 avg: 0.8625	   word: explicit analytic solutions
count: 00001	high: 0.9176	 avg: 0.9176	   word: baryon matter density
count: 00001	high: 0.9953	 avg: 0.9953	   word: Poincare Gauge principle
count: 00001	high: 0.3837	 avg: 0.3837	   word: power law
count: 00001	high: 0.3976	 avg: 0.3976	   word: interesting model
count: 00001	high: 0.4516	 avg: 0.4516	   word: specific potentials
count: 00001	high: 0.4591	 avg: 0.4591	   word: time guarantees
count: 00001	high: 0.4700	 avg: 0.4700	   word: strong constraint
count: 00001	high: 0.5064	 avg: 0.5064	   word: Dirac equations
count: 00001	high: 0.5147	 avg: 0.5147	   word: Sitter phases
count: 00001	high: 0.5226	 avg: 0.5226	   word: fermionic condensate
count: 00001	high: 0.5440	 avg: 0.5440	   word: phase space
count: 00001	high: 0.5548	 avg: 0.5548	   word: inflationary phase
count: 00001	high: 0.7145	 avg: 0.7145	   word: dark energy era
count: 00001	high: 0.9017	 avg: 0.9017	   word: Relativistic cosmological models
count: 00001	high: 0.9445	 avg: 0.9445	   word: non minimal coupling
