count: 00019	high: 0.6887	 avg: 0.3685	   word: cosmology
count: 00001	high: 0.6009	 avg: 0.6009	   word: initial indication
count: 00001	high: 0.6062	 avg: 0.6062	   word: minima values
count: 00001	high: 0.6249	 avg: 0.6249	   word: constant curvature
count: 00001	high: 0.6272	 avg: 0.6272	   word: corresponding eigenfunctions
count: 00001	high: 0.6383	 avg: 0.6383	   word: noncommutative parameter
count: 00001	high: 0.6389	 avg: 0.6389	   word: noncommutative version
count: 00001	high: 0.7199	 avg: 0.7199	   word: quantum mechanical version
count: 00001	high: 0.7254	 avg: 0.7254	   word: present model
count: 00001	high: 0.7255	 avg: 0.7255	   word: corresponding commutative version
count: 00001	high: 0.7606	 avg: 0.7606	   word: quantum cosmology model
count: 00001	high: 0.7823	 avg: 0.7823	   word: radiative perfect fluid
count: 00001	high: 0.9708	 avg: 0.9708	   word: discrete energy spectrum
count: 00001	high: 0.3837	 avg: 0.3837	   word: power law
count: 00001	high: 0.3976	 avg: 0.3976	   word: interesting model
count: 00001	high: 0.4516	 avg: 0.4516	   word: specific potentials
count: 00001	high: 0.4591	 avg: 0.4591	   word: time guarantees
count: 00001	high: 0.4700	 avg: 0.4700	   word: strong constraint
count: 00001	high: 0.5064	 avg: 0.5064	   word: Dirac equations
count: 00001	high: 0.5147	 avg: 0.5147	   word: Sitter phases
count: 00001	high: 0.5226	 avg: 0.5226	   word: fermionic condensate
count: 00001	high: 0.5440	 avg: 0.5440	   word: phase space
count: 00001	high: 0.5548	 avg: 0.5548	   word: inflationary phase
count: 00001	high: 0.7145	 avg: 0.7145	   word: dark energy era
count: 00001	high: 0.9017	 avg: 0.9017	   word: Relativistic cosmological models
count: 00001	high: 0.9445	 avg: 0.9445	   word: non minimal coupling
