count: 00012	high: 0.5352	 avg: 0.3370	   word: presence
count: 00001	high: 0.6486	 avg: 0.6486	   word: linear perturbations
count: 00001	high: 0.6550	 avg: 0.6550	   word: variational principle
count: 00001	high: 0.6658	 avg: 0.6658	   word: unnecessary controversy
count: 00001	high: 0.6866	 avg: 0.6866	   word: CDM predictions
count: 00001	high: 0.7427	 avg: 0.7427	   word: cosmological perturbations
count: 00001	high: 0.7801	 avg: 0.7801	   word: cosmological equations
count: 00001	high: 0.8179	 avg: 0.8179	   word: fine tuning problem
count: 00001	high: 0.8588	 avg: 0.8588	   word: density contrast growth
count: 00001	high: 0.8625	 avg: 0.8625	   word: explicit analytic solutions
count: 00001	high: 0.9176	 avg: 0.9176	   word: baryon matter density
count: 00001	high: 0.9953	 avg: 0.9953	   word: Poincare Gauge principle
count: 00001	high: 0.3581	 avg: 0.3581	   word: inhomogeneity
count: 00001	high: 0.3590	 avg: 0.3590	   word: Friedmann-Lemaitre-Robertson-Walker
count: 00001	high: 0.5718	 avg: 0.5718	   word: FLRW models
count: 00001	high: 0.6457	 avg: 0.6457	   word: exotic component
count: 00001	high: 0.7843	 avg: 0.7843	   word: Stephani model
count: 00001	high: 0.9233	 avg: 0.9233	   word: late time acceleration
count: 00001	high: 0.3309	 avg: 0.3309	   word: GUP
count: 00001	high: 0.3362	 avg: 0.3362	   word: Beken
count: 00001	high: 0.3362	 avg: 0.3362	   word: \cite
count: 00001	high: 0.3442	 avg: 0.3442	   word: constraint
count: 00001	high: 0.3876	 avg: 0.3876	   word: transmission
count: 00001	high: 0.5404	 avg: 0.5404	   word: emission rate
count: 00001	high: 0.5872	 avg: 0.5872	   word: entropy emission
count: 00001	high: 0.6566	 avg: 0.6566	   word: Generalized Uncertainty Principle
count: 00001	high: 0.7575	 avg: 0.7575	   word: dimensional quantum channel
count: 00001	high: 0.7882	 avg: 0.7882	   word: dimensional pure Lovelock
count: 00001	high: 0.7978	 avg: 0.7978	   word: quantum channel
count: 00001	high: 0.9816	 avg: 0.9816	   word: dimensional space-times
