Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
4,"A Einstein","Ether and the Theory of Relativity, an address delivered on May 5th, 1920, in the University of Leyden",1922,"Publié dans the Collected Papers of Albert Einstein","","","http://scholar.google.com/scholar?cites=3130939233824875751&as_sdt=5,33&sciodt=0,33&hl=en&num=20",113,"2014-11-21","CITATION"
4,"A Einstein","The meaning of relativity (London, 1951)",0,"Appendix II","","","http://scholar.google.com/scholar?cites=17263857739519583160&as_sdt=5,33&sciodt=0,33&hl=en&num=20",114,"2014-11-21","CITATION"
4,"A Einstein","The Meaning of Relativity: Four Lectures Delivered at Princeton University",1922,"","Princeton University Press","","http://scholar.google.com/scholar?cites=9461812431004356560&as_sdt=5,33&sciodt=0,33&hl=en&num=20",115,"2014-11-21","CITATION"
4,"A Einstein","Relativity (A Popular Exposition)",1955,"","London","","http://scholar.google.com/scholar?cites=5790284153752645316&as_sdt=5,33&sciodt=0,33&hl=en&num=20",116,"2014-11-21","CITATION"
4,"A Einstein, HA Lorentz, H Minkowski","H. weyl,“The Principle of Relativity”",1923,"","Dover","","http://scholar.google.com/scholar?cites=4863857582147979327&as_sdt=5,33&sciodt=0,33&hl=en&num=20",117,"2014-11-21","CITATION"
4,"HA Lorentz, A Einstein, H Minkowski, H Weyl","The Principles Relativity-a Collection of Original Memoirs, trans. W. Perret & GB Jeffrey, London: Methuen & Co. Ltd., paperback reprint",1958,"","Dover Publ","","http://scholar.google.com/scholar?cites=11050153847199372376&as_sdt=5,33&sciodt=0,33&hl=en&num=20",118,"2014-11-21","CITATION"
4,"A Einstein","The Principle of Relativity by HA Lorentz, A. Einstein, H. Minkowski and H. Weyl",1952,"","Dover, New York","","http://scholar.google.com/scholar?cites=3385705628587571432&as_sdt=5,33&sciodt=0,33&hl=en&num=20",119,"2014-11-21","CITATION"
6,"A Einstein","How I Constructed the Theory of Relativity",2005,"Translated by Masahiro Morikawa from the text …","","","http://scholar.google.com/scholar?cites=17976998616012749064&as_sdt=5,33&sciodt=0,33&hl=en&num=20",120,"2014-11-21","CITATION"
4,"A Einstein","Ether and the Theory of Relativity (1920)",1920,"Conferência proferida em","","","http://scholar.google.com/scholar?cites=17852288691827436316&as_sdt=5,33&sciodt=0,33&hl=en&num=20",121,"2014-11-21","CITATION"
4,"A Einstein","Does the inertia of a body depend upon its energy-content? The Principle of Relativity",1923,"","Dover Publications, New York","","http://scholar.google.com/scholar?cites=4348275029421118736&as_sdt=5,33&sciodt=0,33&hl=en&num=20",122,"2014-11-21","CITATION"
4,"A Einstein","The Hamiltonian principle and general theory of relativity",1916,"Sitzungsber. preuss. Akad. Wiss","","","http://scholar.google.com/scholar?cites=7209162336113587397&as_sdt=5,33&sciodt=0,33&hl=en&num=20",123,"2014-11-21","CITATION"
4,"A Einstein","Principle Points of the General Theory of Relativity",1918,"Annalen der Physik (Berlin, Germany)","","","http://scholar.google.com/scholar?cites=18165713574350573819&as_sdt=5,33&sciodt=0,33&hl=en&num=20",124,"2014-11-21","CITATION"
4,"A Einstein","Relativity: the Special and the General Theory, translated by Robert W",1961,"Lawson, Crown","","","http://scholar.google.com/scholar?cites=17083042067595691002&as_sdt=5,33&sciodt=0,33&hl=en&num=20",125,"2014-11-21","CITATION"
4,"A Einstein","Sidelights on Relativity, trans",1922,"Jeffery and Perrett,(Methuen)","","","http://scholar.google.com/scholar?cites=7441464555587817895&as_sdt=5,33&sciodt=0,33&hl=en&num=20",126,"2014-11-21","CITATION"
4,"A Einstein","Fundamental ideas and methods of relativity theory, presented in their development.(© 1919, G. Holton)",1919,"Unpublished manuscript","","","http://scholar.google.com/scholar?cites=14630304017325919551&as_sdt=5,33&sciodt=0,33&hl=en&num=20",127,"2014-11-21","CITATION"
4,"A Einstein","Sidelights on Relativity,(1922)",1983,"New York","","","http://scholar.google.com/scholar?cites=12913373304722436988&as_sdt=5,33&sciodt=0,33&hl=en&num=20",128,"2014-11-21","CITATION"
4,"A Einstein","On the Special and General Theory of Relativity (A Popular Account)",1920,"The Collected Papers of Albert Einstein. Vol. 6: The …","","","http://scholar.google.com/scholar?cites=17289337585662774112&as_sdt=5,33&sciodt=0,33&hl=en&num=20",129,"2014-11-21","CITATION"
4,"A Einstein","On the Special and the General Theory of Relativity, Translated by Robert Lawson",1916,"","Crown Publishers, New York","","http://scholar.google.com/scholar?cites=1146968222821781592&as_sdt=5,33&sciodt=0,33&hl=en&num=20",130,"2014-11-21","CITATION"
5,"A Einstein, HA Lortntz, H Weyl, H Minkowski","The Principle of Relativity Dover Publications Inc",0,"New York, NY (First published in 1923)","","","http://scholar.google.com/scholar?cites=9434840270190504790&as_sdt=5,33&sciodt=0,33&hl=en&num=20",131,"2014-11-21","CITATION"
4,"A Einstein","Relativity: The Special and General Theory: A Popular Exposition, trans",1961,"RW Lawson (Crown, New York)","","","http://scholar.google.com/scholar?cites=17292063049424315675&as_sdt=5,33&sciodt=0,33&hl=en&num=20",132,"2014-11-21","CITATION"
4,"A Einstein","Relativity, trans",1920,"Robert W. Lawson, London, Methuen","","","http://scholar.google.com/scholar?cites=9691975834956358084&as_sdt=5,33&sciodt=0,33&hl=en&num=20",133,"2014-11-21","CITATION"
18,"HA Lorentz, Einstein","Proc. Acad. Sci., Amsterdam",1904,"The Principle of Relativity","","","http://scholar.google.com/scholar?cites=17107389264839399553&as_sdt=5,33&sciodt=0,33&hl=en&num=20",134,"2014-11-21","CITATION"
13,"O Blumenthal, H Weyl, A Einstein…","Das Relativitätsprinzip",1922,"Bull. Amer. Math. Soc. …","ams.org","","http://scholar.google.com/scholar?cites=13809589759947086552&as_sdt=5,33&sciodt=0,33&hl=en&num=20",135,"2014-11-21","CITATION"
3,"A Einstein","Special and General relativity",1920,"","Erres e Esses Lda","","http://scholar.google.com/scholar?cites=9161094160864757763&as_sdt=5,33&sciodt=0,33&hl=en&num=20",136,"2014-11-21","CITATION"
12,"A Einstein","On the present state of the problem of gravitation",2007,"The Genesis of General Relativity","Springer","http://link.springer.com/chapter/10.1007/978-1-4020-4000-9_31","http://scholar.google.com/scholar?cites=16040298659336835214&as_sdt=5,33&sciodt=0,33&hl=en&num=20",137,"2014-11-21",""
17,"A Einstein","Unified field theory based on Riemannian metrics and distant parallelism",1930,"Math. Annal","bankrupting-physics.info","","http://scholar.google.com/scholar?cites=15002647466850559645&as_sdt=5,33&sciodt=0,33&hl=en&num=20",138,"2014-11-21","PDF"
6,"A Einstein","GENTLEMEN",1914,"","tantrik-astrologer.in","","http://scholar.google.com/scholar?cites=1581535867396149679&as_sdt=5,33&sciodt=0,33&hl=en&num=20",139,"2014-11-21","PDF"
4,"A Einstein","Ether and the theory of relativity, Address delivered in the University of Leyden, May 5th 1920",1983,"Sidelights on relativity","","","http://scholar.google.com/scholar?cites=16168084928791585338&as_sdt=5,33&sciodt=0,33&hl=en&num=20",140,"2014-11-21","CITATION"
7,"A Einstein","The general theory of relativity",1922,"The Meaning of Relativity","Springer","http://link.springer.com/chapter/10.1007/978-94-011-6022-3_3","http://scholar.google.com/scholar?cites=1585408944786949537&as_sdt=5,33&sciodt=0,33&hl=en&num=20",141,"2014-11-21",""
15,"A Einstein","Geometrie und Erfahrung",1923,"","books.google.com","","http://scholar.google.com/scholar?cites=10664573695144792728&as_sdt=5,33&sciodt=0,33&hl=en&num=20",142,"2014-11-21","BOOK"
3,"A Einstein","The Meaning of Relativity, Appendix II (1955)",1972,"… , l'ether, La geometrie et la relativity (Traduit par M. …","","","http://scholar.google.com/scholar?cites=11342807863439358784&as_sdt=5,33&sciodt=0,33&hl=en&num=20",143,"2014-11-21","CITATION"
3,"A Einstein","``Ether and the theory of relativity,''Sidelights on General Relativity",1923,"","New York, Dover","","http://scholar.google.com/scholar?cites=10769153566312570565&as_sdt=5,33&sciodt=0,33&hl=en&num=20",144,"2014-11-21","CITATION"
3,"A Einstein","Aether and the theory of relativity. 1920. Translated in: Sidelights on Relativity",1983,"","Dover","","http://scholar.google.com/scholar?cites=13181750526110261582&as_sdt=5,33&sciodt=0,33&hl=en&num=20",145,"2014-11-21","CITATION"
3,"A Einstein","Cosmological considerations on the general theory of relativity, 1952 The Principle of Relativity",0,"New York: Dover","","","http://scholar.google.com/scholar?cites=4174506634357871170&as_sdt=5,33&sciodt=0,33&hl=en&num=20",146,"2014-11-21","CITATION"
3,"A Einstein","Relativity, the Special and General Relativity",1961,"","Three Rivers Press","","http://scholar.google.com/scholar?cites=16423117181371022059&as_sdt=5,33&sciodt=0,33&hl=en&num=20",147,"2014-11-21","CITATION"
9,"A Einstein","Unified field theory of gravitation and electricity",1925,"Session Report of Prussian Acad. Sci","atlascom.gr","","http://scholar.google.com/scholar?cites=10951382791851311300&as_sdt=5,33&sciodt=0,33&hl=en&num=20",148,"2014-11-21","PDF"
3,"A Einstein","Sidelights on Relativity, translated by: GB Jeffery and W",1922,"Perret, Methuen & Co. London","","","http://scholar.google.com/scholar?cites=3963348541797729287&as_sdt=5,33&sciodt=0,33&hl=en&num=20",149,"2014-11-21","CITATION"
3,"A Einstein","Theory of Relativity: Its Formal Content and its Present Problems (a short presentation",1931,"Nature","","","http://scholar.google.com/scholar?cites=18439578827097197552&as_sdt=5,33&sciodt=0,33&hl=en&num=20",150,"2014-11-21","CITATION"
3,"A Einstein","Pages 37-65 From “The Principle of Relativity”",1905,"","Dover","","http://scholar.google.com/scholar?cites=14113348524375727234&as_sdt=5,33&sciodt=0,33&hl=en&num=20",151,"2014-11-21","CITATION"
3,"A Einstein","Relativity: The Special and the General Theory: London, Methuen",1917,"Authorized translation by RW Lawson from the fifth …","","","http://scholar.google.com/scholar?cites=3237141646297577360&as_sdt=5,33&sciodt=0,33&hl=en&num=20",152,"2014-11-21","CITATION"
3,"A Einstein","Do Gravitational Fields Play an Essential Part in the Structure of the Elementary Particles of Matter? The Principle of Relativity, W. Perrett and GB Jeffery, …",1923,"","Dover Publ., Inc","","http://scholar.google.com/scholar?cites=3378571560852627383&as_sdt=5,33&sciodt=0,33&hl=en&num=20",153,"2014-11-21","CITATION"
3,"A Einstein, M Grossmann","Outline of a Generalized Theory of Relativity and of a Theory of Gravitation (in German), Teubner, Leipzig; reprinted in Zeits. f",1913,"Math. und Physik","","","http://scholar.google.com/scholar?cites=17697140430320838876&as_sdt=5,33&sciodt=0,33&hl=en&num=20",154,"2014-11-21","CITATION"
3,"A Einstein, HA Lorentz","The Principle of Relativity Matheun",1923,"","London","","http://scholar.google.com/scholar?cites=547788629682260173&as_sdt=5,33&sciodt=0,33&hl=en&num=20",155,"2014-11-21","CITATION"
3,"A Einstein, HA Lorentz, H Minkowski, H Weyl","The Principle of Relativity, translated by W",1952,"Perrett and GB Jeffery, notes by A. …","","","http://scholar.google.com/scholar?cites=11741212828964100032&as_sdt=5,33&sciodt=0,33&hl=en&num=20",156,"2014-11-21","CITATION"
3,"A Einstein","Relativity, Princeton",1955,"","Princeton Univ. Press","","http://scholar.google.com/scholar?cites=11596992023584453929&as_sdt=5,33&sciodt=0,33&hl=en&num=20",157,"2014-11-21","CITATION"
3,"A Einstein",""" The!: ezning of Relativity",1955,"Princenton Univ., N. Jersey, apendix","","","http://scholar.google.com/scholar?cites=14726805332081218425&as_sdt=5,33&sciodt=0,33&hl=en&num=20",158,"2014-11-21","CITATION"
3,"A Einstein","Manuscript on the special theory of relativity (1912-1914)",0,"CPAET","","","http://scholar.google.com/scholar?cites=16572530161353266768&as_sdt=5,33&sciodt=0,33&hl=en&num=20",159,"2014-11-21","CITATION"
3,"A Einstein","SB preuss. Akad. Wiss. 1917; english transcription in A, Einstein et al., The Principle of Relativity",1952,"","Dover, New York","","http://scholar.google.com/scholar?cites=17018591252768342690&as_sdt=5,33&sciodt=0,33&hl=en&num=20",160,"2014-11-21","CITATION"
3,"A Einstein","Principles of General Theory of Relativity",0,"Collection of Sci. Works","","","http://scholar.google.com/scholar?cites=16679305264699669080&as_sdt=5,33&sciodt=0,33&hl=en&num=20",161,"2014-11-21","CITATION"
3,"A Einstein","The Meaning of Relativity. III. ed.(1953), V. ed.(1956)",1956,"Princeton","","","http://scholar.google.com/scholar?cites=1760817760325601191&as_sdt=5,33&sciodt=0,33&hl=en&num=20",162,"2014-11-21","CITATION"
4,"A Einstein","The meaning of Relativity: Four lectures delivered at Princeton university, May, 1921. EP Adams, Translator",1970,"","Princeton University Press, …","","http://scholar.google.com/scholar?cites=6973911011274287667&as_sdt=5,33&sciodt=0,33&hl=en&num=20",163,"2014-11-21","CITATION"
3,"HA Lorentz, A Einstein, H Minkowski, H Weyl","The Principle of Relativity: A Collection of Original Memoirs, Methuen, London. Paperback reprint",1923,"","Dover, New York","","http://scholar.google.com/scholar?cites=8396277705821088800&as_sdt=5,33&sciodt=0,33&hl=en&num=20",164,"2014-11-21","CITATION"
3,"A Einstein","The essence of Relativity",1955,"Moscow, IL","","","http://scholar.google.com/scholar?cites=15149926389457519689&as_sdt=5,33&sciodt=0,33&hl=en&num=20",165,"2014-11-21","CITATION"
4,"A Einstein","The Meaning of Relativity: Four Lectures Delivered at Princeton University, trans",1922,"P. Adams. London: Methuen","","","http://scholar.google.com/scholar?cites=5597301837755267652&as_sdt=5,33&sciodt=0,33&hl=en&num=20",166,"2014-11-21","CITATION"
3,"A Einstein","Relativity: The Special and the General Theory. crown",1952,"New York","","","http://scholar.google.com/scholar?cites=6246207002421494413&as_sdt=5,33&sciodt=0,33&hl=en&num=20",167,"2014-11-21","CITATION"
3,"HA Lorentz, A Einstein, H Minkowski, H Weyl","The Principle of Relativity. A Collection of Original Memoirs, transl. from the German",1952,"","Dover, New York","","http://scholar.google.com/scholar?cites=1753351957566039253&as_sdt=5,33&sciodt=0,33&hl=en&num=20",168,"2014-11-21","CITATION"
3,"A Einstein","The Meaning of Relativity (Princeton, NJ, 1953), appendix II; E",1954,"Schrödinger: Space-Time Structure","","","http://scholar.google.com/scholar?cites=7542350737432221521&as_sdt=5,33&sciodt=0,33&hl=en&num=20",169,"2014-11-21","CITATION"
3,"A Einstein","RELATIVITY, THE SPECIAL, THE GENERAL THEORY,(Chicago, 1951); H. Reichenbach",1958,"The Philosophy of Space & Time","","","http://scholar.google.com/scholar?cites=726977811923272222&as_sdt=5,33&sciodt=0,33&hl=en&num=20",170,"2014-11-21","CITATION"
3,"A Einstein","Relativity (1916)",2001,"","Three River Press Publisher, ISBn 0- …","","http://scholar.google.com/scholar?cites=10068897419091765068&as_sdt=5,33&sciodt=0,33&hl=en&num=20",171,"2014-11-21","CITATION"
3,"A Einstein","Relativity: The Special and General Theory, transl. by Robert W",1920,"Lawson, New York","","","http://scholar.google.com/scholar?cites=7663995370591547299&as_sdt=5,33&sciodt=0,33&hl=en&num=20",172,"2014-11-21","CITATION"
3,"A Einstein","Relativity: The general and special theory",1920,"","New York: Holt","","http://scholar.google.com/scholar?cites=15469710003635216993&as_sdt=5,33&sciodt=0,33&hl=en&num=20",173,"2014-11-21","CITATION"
3,"A Einstein","Lecture notes for course on relativity at the University of Berlin, Winter Semester, 1914-1915",1914,"","Papers","","http://scholar.google.com/scholar?cites=4989032788316437321&as_sdt=5,33&sciodt=0,33&hl=en&num=20",174,"2014-11-21","CITATION"
3,"A Einstein","On the inertia of energy required by the relativity principle",1907,"Annalen der Physik","","","http://scholar.google.com/scholar?cites=8372825457834528911&as_sdt=5,33&sciodt=0,33&hl=en&num=20",175,"2014-11-21","CITATION"
3,"A Einstein","Relativity: The Special and General Theory (; RW Lawson, translator)",1961,"New York, Bonanza Crown","","","http://scholar.google.com/scholar?cites=14551667798453588268&as_sdt=5,33&sciodt=0,33&hl=en&num=20",176,"2014-11-21","CITATION"
4,"A Einstein","The Meaning of Relativity, 1946",1946,"Princeton University Press","","","http://scholar.google.com/scholar?cites=2604106166023250002&as_sdt=5,33&sciodt=0,33&hl=en&num=20",177,"2014-11-21","CITATION"
3,"A Einstein","Relativity, the Special and the General Theory, English translation by R",1960,"W. Lawson, Methuen, London","","","http://scholar.google.com/scholar?cites=16241770981926055642&as_sdt=5,33&sciodt=0,33&hl=en&num=20",178,"2014-11-21","CITATION"
3,"A Einstein","The Origin of the General Theo ry of Relativity",1933,"","Jackson, Wylie & Co., Glasgow","","http://scholar.google.com/scholar?cites=2591547286807580517&as_sdt=5,33&sciodt=0,33&hl=en&num=20",179,"2014-11-21","CITATION"
