id,year,citations,versions,title
4521822599336475024,2012,43,13,Diffusive shock acceleration and magnetic field amplification
14956399603855746609,2012,42,9,Discovery of a Dissociative Galaxy Cluster Merger with Large Physical Separation
10401893908881063483,2012,39,31,First LOFAR observations at very low frequencies of cluster-scale non-thermal emission: the case of Abell 2256
5243726745910973571,2011,36,10,Fractional polarization as a probe of magnetic fields in the intra-cluster medium
12811088856159069838,1999,85,10,Initial data and the end state of spherically symmetric gravitational collapse
8476721671578058281,1998,72,5,Naked singularity formation in the collapse of a spherical cloud of counterrotating particles
7944091212656697448,1999,62,11,Gravitational collapse  black holes and naked singularities
8326271782989752478,2005,47,11,Gravitational collapse of homogeneous scalar fields
9590754221101120560,2000,46,13,Gravitational collapse: The Story so far
17286474770922951334,2013,43,11,Thermodynamic volumes and isoperimetric inequalities for de Sitter black holes
5007985334192100055,2014,23,5,Critical behavior of Born-Infeld AdS black holes in the extended phase space thermodynamics
9768236730668362949,2014,14,5,Triple points and phase diagrams in the extended phase space of charged Gauss-Bonnet black holes in AdS space
17380203384804820039,2014,15,6,Critical behavior of charged Gauss-Bonnet-AdS black holes in the grand canonical ensemble
16875705332365076423,2007,144,16,Einstein's general theory of relativity: with modern applications in cosmology
3066255340653619162,2005,86,8,The Universe of Fluctuations
512926325523182670,2009,52,5,Introduction to general relativity
3242561257640759503,2006,31,14,Gravitomagnetism and the Speed of Gravity
14368074910354498865,2007,30,9,First preliminary tests of the general relativistic gravitomagnetic field of the Sun and new constraints on a Yukawa-like fifth force from planetary data
16515639015427733256,2004,63,11,Evolution of the Schrödinger-Newton system for a self-gravitating scalar field
18087331207853010681,2006,56,9,Gravitational cooling of self-gravitating bose condensates
6389009066798901035,2011,55,7,Mass-radius relation of Newtonian self-gravitating Bose-Einstein condensates with short-range interactions. I. Analytical results
17946988792191094762,2012,54,49,Dynamical boson stars
8563772599118806663,2006,46,8,Accretion disk onto boson stars: A way to supplant black hole candidates
10457130750475567522,2008,48,10,Ergoregion instability of ultracompact astrophysical objects
4704165429869659328,2011,44,13,Degenerate stars and gravitational collapse in AdS/CFT
13797509083495171138,2007,38,9,Head-on collisions of boson stars
6801759006407259087,2010,98,8,The dynamical behavior of f (T) theory
7022320124230105057,2013,3,5,The 21-cm Signal from the cosmological epoch of recombination
4938009586913380319,2014,3,6,Supersonic relative velocity between dark matter and baryons: A review
9486343261435253962,2006,176,30,Higher-order spin effects in the dynamics of compact binaries. I. Equations of motion
11318579190019647047,2006,166,34,Higher-order spin effects in the dynamics of compact binaries. II. Radiation field
6796758564297872681,2003,151,12,Detection template families for gravitational waves from the final stages of binary–black-hole inspirals: Nonspinning case
18331535632133343532,2006,143,12,Spin flips and precession in black-hole-binary mergers
5569596713013872069,2009,239,11,Direct measurement of dopant distribution in an individual vapour–liquid–solid nanowire
16881527908285019073,2010,134,9,Nanostructural hierarchy increases the strength of aluminium alloys
16634099662546682836,2009,53,5,Atomic Layer Deposition of Ruthenium Thin Films from an Amidinate Precursor
14083770451470242467,2009,41,5,Depth resolution function of the laser assisted tomographic atom probe in the investigation of semiconductors
803868845871682775,2010,101,8,Eddington's theory of gravity and its progeny
17208203851746327451,2012,104,8,Mechanical feedback from active galactic nuclei in galaxies  groups and clusters
5513947812594694204,2012,41,7,The Cosmological Impact of Luminous TeV Blazars. III. Implications for Galaxy Clusters and the Formation of Dwarf Galaxies
17047809603639233092,2012,39,13,Constraining extended gamma-ray emission from galaxy clusters
7699027762032628860,2013,38,8,Relaxation of Blazar-induced Pair Beams in Cosmic Voids
15149237610488669677,2011,38,14,A comparison of cosmological codes: properties of thermal gas and shock waves in large-scale structures
5331463353416659801,2012,36,9,Probing the origin of giant radio haloes through radio and γ-ray data: the case of the Coma cluster
11257873205982782209,2012,36,10,Galactic winds driven by cosmic ray streaming
915999450423618185,2005,195,20,Creating and simulating skeletal muscle from the visible human data set
11760476126126780844,2003,170,18,Finite volume methods for the simulation of skeletal muscle
3547808656363652282,2002,104,25,A procedural approach to authoring solid models
10170105708986996129,2005,92,4,Robust quasistatic finite elements and flesh simulation
270032030537139355,2004,88,22,Physically-based simulation of objects represented by surface meshes
7600554664305465930,2008,195,4,Computational methods in optimization considering uncertainties–an overview
417764802186398013,2006,107,4,Topology optimization of heat conduction problems using the finite volume method
7117864586580232356,2013,83,6,Multidisciplinary design optimization: a survey of architectures
1702169120165359736,2010,68,7,MDO: assessment and direction for advancement—an opinion of one international group
7901307889406842165,2010,47,7,Analytical sensitivity analysis of an unsteady vortex-lattice method for flapping-wing optimization
11257221749014058275,2009,47,6,Automation of primal and sensitivity analysis of transient coupled problems
1576504238954810512,2012,39,6,Guided exploration of physically valid shapes for furniture design.
10673053615772756892,2008,33,3,Approximation of derivatives in semi-analytical structural optimization
8374175129331371300,2011,33,4,Sensitive couture for interactive garment modeling and editing.
16512101522957173581,2007,31,3,An asymptotic solution to transverse free vibrations of variable-section beams
18000600058817913743,2012,29,2,Free vibration and stability of tapered Euler–Bernoulli beams made of axially functionally graded materials
11649624178995693109,2010,29,3,Free transverse vibration of an axially loaded non-prismatic single-walled carbon nanotube embedded in a two-parameter elastic medium
9409321192483676601,2008,28,5,Application of differential transform method in free vibration analysis of rotating non-prismatic beams
5298574011924702130,2011,25,3,Dynamic basic displacement functions in free vibration analysis of centrifugally stiffened tapered beams; a mechanical solution
8803394862665484448,2009,22,3,A spectral-Tchebychev technique for solving linear and nonlinear beam equations
11013169406128904795,2011,19,4,Basic displacement functions for centrifugally stiffened tapered beams
4821666277860984093,2010,19,2,Basic displacement functions in analysis of nonprismatic beams
17227368471411855888,2011,18,4,Dynamic stiffness elements and their applications for plates using first order shear deformation theory
3417844690563239030,2007,375,12,Polyakov loop  diquarks  and the two-flavor phase diagram
10311159941412101751,2007,215,12,Susceptibilities and the phase structure of a chiral model with Polyakov loops
9103853287920304862,2005,186,15,Two Lectures on Color Superconductivity*
3549445941180762150,2005,182,10,Phase diagram of three-flavor quark matter under compact star constraints
16898011264663366904,2006,172,10,Susceptibilities and speed of sound from the Polyakov-Nambu-Jona-Lasinio model
6926870313202331725,2007,1283,154,2007 guideline for isolation precautions: preventing transmission of infectious agents in health care settings
8096932183027238582,2003,1013,9,Primary care: is there enough time for prevention?
13954895421612971365,2010,677,8,Family violence across the lifespan: An introduction
9967997413470708311,2011,683,0,The adolescent: Development  relationships  and culture
8083149554072134874,2007,603,10,epic2: National evidence-based guidelines for preventing healthcare-associated infections in NHS hospitals in England
7188423729123349322,2014,502,9,Medical-Surgical Nursing: Assessment and Management of Clinical Problems  Single Volume
13988197716831917052,1999,446,5,Racial/ethnic group differences in the prevalence of sexually transmitted diseases in the United States: a network explanation
3304699286263758258,1997,438,8,Principles of community psychology
14361235322898326372,2014,375,6,Delivering health care in America
2664314340749610002,1996,316,6,The dynamic topology of sexually transmitted disease epidemics: implications for prevention strategies
5095737039350706358,2002,65,10,Galactic cosmic ray nuclei as a tool for astroparticle physics
14959680076561863734,2004,56,7,What black holes can teach us
1764707640343575759,2004,54,12,Gauss–Bonnet black holes at the LHC: beyond the dimensionality of space
16801092925490421990,2003,50,15,Antideuterons as a probe of primordial black holes
17575453229119839748,2003,37,11,The generalized uncertainty principle  entropy bounds and black-hole (non-) evaporation in a thermal bath
12736033257171426735,2013,8,11,Particles motion on topological Lifshitz black holes in 3+ 1 dimensions
17812765792788533438,2014,1,11,Fermionic greybody factors of two and five-dimensional dilatonic black holes
12714007707429484407,2012,15,0,Strain energy density function of a near-ideal polymer network estimated by biaxial deformation of Tetra-PEG gel
7357256182824359998,2014,14,9,25th anniversary article: Ordered polymer structures for the engineering of photons and phonons
14283537476337760290,2012,14,6,Dynamics of molecular rotors confined in two dimensions: Transition from a 2D rotational glass to a 2D rotational fluid in a periodic mesoporous organosilica
11749481024210636696,2014,12,12,Shear-modulus investigations of monohydroxy alcohols: evidence for a short-chain-polymer rheological response
7178444895381949861,2012,11,15,NMR and conductivity studies of the mixed glass former effect in lithium borophosphate glasses
15075022803971494608,2012,11,8,Temperature dependence of the Johari–Goldstein relaxation in poly (methyl methacrylate) and poly (thiomethyl methacrylate)
9243887770256966043,2013,10,6,Density Scaling of the Structural and Johari–Goldstein Secondary Relaxations in Poly (methyl methacrylate)
15485801916715299477,2013,9,7,Factors influencing the ballistic impact resistance of elastomer-coated metal substrates
7379654528524800970,2011,6,7,Density-scaling and the Prigogine–Defay ratio in liquids
6990161352553797086,2014,6,6,Characteristics of the Structural and Johari–Goldstein Relaxations in Pd-Based Metallic Glass-Forming Liquids
14800097183496399897,2009,30,11,Black hole solutions in string theory with Gauss-Bonnet curvature correction
12354766479048694135,2009,29,12,Black Holes in the Dilatonic Einstein-Gauss-Bonnet Theory in Various Dimensions. II Asymptotically AdS Topological Black Holes
12610589413936846789,2009,23,10,Black Holes in the Dilatonic Einstein-Gauss-Bonnet Theory in Various Dimensions. III Asymptotically AdS Black Holes with k=±1
9988296245241181582,2013,42,11,Demonstrating the Feasibility of Probing the Neutron-Star Equation of State with Second-Generation Gravitational-Wave Detectors
4107357692148364679,2014,38,13,A millisecond pulsar in a stellar triple system
384625917035942187,2013,32,8,Constraining the symmetry energy at subsaturation densities using isotope binding energy difference and neutron skin thickness
2290228381015441167,2013,32,13,Energy density functional for nuclei and neutron stars
10623773203810233864,2013,31,3,Further explorations of Skyrme-Hartree-Fock-Bogoliubov mass formulas. XIII. The 2012 atomic mass evaluation and the symmetry coefficient
13928734842040942358,2006,485,15,Reconstructing dark energy
11082239721408893419,2005,199,7,Fractal spacetime structure in asymptotically safe gravity
3439076619312859242,2012,103,7,Quantum einstein gravity
7751383217182667211,2007,97,8,Functional renormalization group equations  asymptotic safety  and quantum Einstein gravity
7395054844906755356,2010,77,15,Quantum field theory  gravity and cosmology in a fractal universe
14334971366278009484,2009,92,8,No dynamics in the extremal Kerr throat
4992159907487264639,2007,495,22,An exceptional very high energy gamma-ray flare of PKS 2155–304
17747181379336767561,2007,362,17,Variable very high energy γ-ray emission from Markarian 501
2319836680806026192,2011,336,25,The second catalog of active galactic nuclei detected by the fermi large area telescope
3134648050722975810,2008,157,6,A periodicity of∼ 1 hour in X-ray emission from the active galaxy RE J1034+ 396
11248971714033428986,2010,141,25,Spectral properties of bright Fermi-detected blazars in the gamma-ray band
4673387073556070827,2010,144,23,Gamma-ray light curves and variability of bright Fermi-detected blazars
17816367333949225197,2009,118,34,Simultaneous Observations of PKS 2155–304 with HESS  Fermi  RXTE  and Atom: Spectral Energy Distributions and Variability in a Low State
11750086325725002392,2013,140,11,EFSUMB guidelines and recommendations on the clinical use of ultrasound elastography. Part 1: Basic principles and technology
4573298853043320416,2014,28,0,A review of optical coherence elastography: fundamentals  techniques and prospects
9126104270891174060,2013,22,5,In vivo measurement of volumetric strain in the human brain induced by arterial pulsation and harmonic waves
16774536809528610858,2013,16,4,US elastography–derived shear wave velocity helps distinguish acutely inflamed from fibrotic bowel in a Crohn disease animal model
256810045384020267,2013,15,8,Towards an elastographic atlas of brain anatomy
10229533316350091937,2014,11,5,Patient-activated three-dimensional multifrequency magnetic resonance elastography for high-resolution mechanical imaging of the liver and spleen.
6185755801065041567,2012,8,10,A four-criterion selection procedure for atherosclerotic plaque elasticity reconstruction based on in vivo coronary intravascular ultrasound radial strain sequences
9822610729790762794,2013,6,5,Incorporating endorectal MR elastography into multi‐parametric MRI for prostate cancer imaging: Initial feasibility in volunteers
13007452634375920197,2014,5,7,Elastography: general principles and clinical applications
942110054974468360,2013,4,19,The intravascular ultrasound elasticity-palpography technique revisited: A reliable tool for the in vivo detection of vulnerable coronary atherosclerotic plaques
1166979504452430986,2008,167,6,Creep mechanics
17383611535615453077,2007,101,15,Tensor algebra and tensor analysis for engineers
8693205982181505856,2007,86,6,Modeling of creep for structural analysis
11435823947758764926,2009,80,5,Non-linear mechanics of materials
10544289946999034387,2009,60,6,On natural strain measures of the non-linear micropolar continuum
632667927081746735,2009,54,5,A structural observation for linear material laws in classical mathematical physics
2620699690710366879,2008,43,26,An elasto-visco-plastic model for immortal foams or emulsions
13671368554232075192,2006,37,5,Finite element simulation of metal forming operations with texture based material models
17852784014161418128,2010,34,7,Discretization of hyperelasticity on unstructured mesh with a cell-centered Lagrangian scheme
926939858506709074,2009,34,10,Elastoplasticity theory
8719090450977468878,2007,72,5,Hemodynamics in the mouse aortic arch as assessed by MRI  ultrasound  and numerical modeling
8075524513076869982,2008,62,5,Simulation and validation of arterial ultrasound imaging and blood flow
8258655986997293753,2007,35,5,Physical properties of tissues relevant to arterial ultrasound imaging and blood velocity measurement
2258207593575830307,2008,31,5,A viscoelastic model of arterial wall motion in pulsatile flow: implications for Doppler ultrasound clutter assessment
5995604380868570160,2009,13,9,Assessment of numerical simulation strategies for ultrasonic color blood flow imaging  based on a computer and experimental model of the carotid artery
9039922214607272985,2010,13,3,Computational simulations and experimental studies of 3D phase‐contrast imaging of fluid flow in carotid bifurcation geometries
3172092196627306319,2006,13,3,Doppler ultrasound signals simulation from vessels with various stenosis degrees
11661202015380262051,2010,10,7,A simulation environment for validating ultrasonic blood flow and vessel wall imaging based on fluid-structure interaction simulations: ultrasonic assessment of arterial  …
6811234233173202970,2005,8,6,Real-time and interactive virtual Doppler ultrasound
15893415119385976172,2000,105,10,Gravitational couplings of intrinsic spin
9913619137467268119,2001,53,13,On the gravitomagnetic clock effect
15702957844676754225,2005,42,14,Relativistic motion of spinning particles in a gravitational field
5980831649519780379,2000,36,11,Gauge symmetry and gravito-electromagnetism
4600295257686809087,2010,98,10,Thermodynamics of interacting holographic dark energy with the apparent horizon as an IR cutoff
93585837672162663,2010,93,13,Surface density of spacetime degrees of freedom from equipartition law in theories of gravity
1444487350523126490,2010,79,9,Interacting holographic dark energy with logarithmic correction
9722700945892457345,2010,67,11,Modified entropic force
3656076396752393633,2011,75,8,Gravitational wave tests of general relativity with the parameterized post-Einsteinian framework
7764904516808819440,2010,44,12,Testing parity-violating mechanisms with cosmic microwave background experiments
15224645489668285695,2006,128,9,Stable dark energy stars
7724798488099306903,2007,53,10,A class of relativistic stars with a linear equation of state
17737336449890253835,2002,43,10,Maximum bounds on the surface redshift of anisotropic stars
2190847225337760111,2006,43,11,Gravastar solutions with continuous pressures and equation of state
13471025117826532021,2007,29,13,The role of pressure anisotropy on the maximum mass of cold compact stars
592024396610338526,2003,110,8,Possible wormholes in a brane world
17489945866687474886,2005,62,10,Thin-shell wormholes in dilaton gravity
10185595276470622384,2008,51,12,Stability of thin-shell wormholes with spherical symmetry
14459144312435248854,2010,30,5,On the emergence theme of physics
10520645324195566278,2004,23,11,Semiclassical and quantum field theoretic bounds for traversable Lorentzian stringy wormholes
11094260341778155330,2007,6,13,Ricci flow gravity
14270043438867580525,2004,4,14,The ultrarelativistic limit of 2D dilaton gravity and its energy–momentum tensor
10087486365142175701,2009,3,3,Dark energy and Chern-Simons like gravity from a dynamical four-form
12166123574236189481,2010,2,3,On some toy quantum cosmology
17685321240390044259,2007,151,13,Instabilities of black strings and branes
14625264288057544695,2008,113,10,Extremal black holes in supergravity
10441650809658665469,2007,110,10,First order description of black holes in moduli space
17909220696002628148,2007,93,9,Non-supersymmetric attractor flow in symmetric spaces
10958684627756827479,2009,86,15,Black holes  qubits and octonions
9513282606730311559,2010,259,11,Asteroseismology
7683877142486633590,2009,123,14,Breaking strain of neutron star crust and gravitational waves
1454750344379468965,2007,100,11,Torsional oscillations of relativistic stars with dipole magnetic fields
1377035441475379159,2007,92,12,On the theory of magnetar QPOs
9188854387500884554,2008,91,9,Alfvén quasi-periodic oscillations in magnetars
16709332058517952773,2007,76,13,Neutron star oscillations and QPOs during magnetar flares
6542147442914684027,2011,194,7,Massive cosmologies
10418730874016015639,2012,159,9,Ghost free massive gravity in the Stückelberg language
17753106765282917375,2011,149,7,Open FRW universes and self-acceleration from nonlinear massive gravity
4613639100308330677,2011,34,11,Atom probe analysis of interfacial abruptness and clustering within a single In x Ga 1-x N quantum well device on semipolar (10 1 1) GaN substrate
10393081517795554999,2009,33,6,Atom probe tomography
2633547433434209124,2012,25,3,Magnetism of Co-doped ZnO epitaxially grown on a ZnO substrate
7097614104074095450,2009,20,12,Structural materials: understanding atomic-scale microstructures
17711783340096366770,2010,20,6,High-resolution nanostructural investigation of Zn 4 Sb 3 alloys
2619876732018088106,2011,20,10,Atom probe tomography and transmission electron microscopy characterisation of precipitation in an Al–Cu–Li–Mg–Ag alloy
9731629252629377288,2010,17,3,Effect of Cu on the evolution of precipitation in an Fe–Cr–Ni–Al–Ti maraging steel
11212920062710728855,2007,360,41,Modeling and analysis of functionally graded materials and structures
16396815784732101398,2007,75,4,Heterogeneous object modeling: A review
10538108699527079743,2003,63,8,Computer-aided design method for the components made of heterogeneous materials
5178722336431873841,2010,54,5,Applications of axiomatic design principles: A literature review
4515316072442970459,2010,20,3,Extension of axiomatic design principles under fuzzy environment
7220285444550156049,2004,19,4,Optimization of material properties needed for material design of components made of multi-heterogeneous materials
7175348978769958822,2008,17,7,Design of graded two-phase microstructures for tailored elasticity gradients
2237973791528724383,2003,13,4,Computer-aided design of heterogeneous objects
5503732266306439361,2004,11,5,An interactive CAD environment for heterogeneous object design
4805481904373211272,2004,11,3,Visualized CAD modeling and layered manufacturing modeling for components made of a multiphase perfect material
14144446241344701477,2009,49,32,Light-pulse atom interferometry in microgravity
12890553453330146710,2012,38,11,Influence of the Coriolis force in atom interferometry
6676924047983275083,2009,31,7,Noise-immune conjugate large-area atom interferometers
11511580040513759395,2009,29,23,How to estimate the differential acceleration in a two-species atom interferometer to test the equivalence principle
7306169707446840282,2011,12,6,Perturbations of the local gravity field due to mass distribution on precise measuring instruments: a numerical method applied to a cold atom gravimeter
10089380780637184436,2012,11,9,Simultaneous measurement of gravity acceleration and gravity gradient with an atom interferometer
3005622035880776057,2012,7,6,Phase shift in an atom interferometer induced by the additional laser lines of a Raman laser generated by modulation
10413860269030128549,2015,8,14,Quantum tests of the Einstein Equivalence Principle with the STE–QUEST space mission
4924458430741162370,2011,24,5,Effects of Li additions on precipitation-strengthened Al–Sc and Al–Sc–Yb alloys
7421249931773098901,2013,20,4,Strengthening mechanisms in a high-strength bulk nanostructured Cu–Zn–Al alloy processed via cryomilling and spark plasma sintering
10491707452380331885,2013,14,5,Reconstructing atom probe data: A review
7845883243474631344,2013,13,6,Analysis of strengthening in AA6111 during the early stages of aging: Atom probe tomography and yield stress modelling
1066184917848638924,2011,11,8,An atom-probe tomographic study of freckle formation in a nickel-based superalloy
7723202523866575314,2012,10,5,The role of confinement on stress-driven grain boundary motion in nanocrystalline aluminum thin films
6148988754005304681,2014,10,2,α′ precipitation in neutron-irradiated Fe–Cr alloys
13562735077782508222,2007,243,9,Nuclear symmetry energy and neutron skins derived from pygmy dipole resonances
15551130504189420276,2012,33,12,Two-fluid scenario for dark energy models in an FRW universe-revisited
10403893778297704165,2012,22,14,Equation-of-state formalism for dark energy models on the brane and the future of brane universes
2581599234505560423,2012,18,7,Turbulence and little rip cosmology
12487186122107956905,2012,12,5,Quasi-rip: A new type of rip model without cosmic doomsday
15383729565669699197,2012,9,8,Stable super-inflating cosmological solutions in f (R)-gravity
14964401784324217573,2012,8,9,Phantom inflation in little rip
12828699636680806186,2013,7,8,An exponential F (R) dark energy model
17001160618482026818,2006,453,11,Extragalactic globular clusters and galaxy formation
10740832611786060427,2005,380,12,Metallicities on the double main sequence of ω Centauri imply large helium enhancement
2504668587738199346,2007,362,15,Fast rotating massive stars and the origin of the abundance patterns in galactic globular clusters
6739713612208211076,2008,332,5,Neutron-capture elements in the early galaxy
512829400827262158,2009,325,20,Na-O anticorrelation and HB-VII. The chemical composition of first and second-generation stars in 15 globular clusters from GIRAFFE spectra
4924752936676878949,2006,307,11,A large stellar evolution database for population synthesis studies. II. Stellar models and isochrones for an α-enhanced metal distribution
4620552946123575423,2005,276,9,A helium spread among the main-sequence stars in NGC 2808
12589742726465080678,2008,270,10,Formation and dynamical evolution of multiple stellar generations in globular clusters
10816487968808257728,2009,254,16,Intrinsic iron spread and a new metallicity scale for globular clusters
13102030077287594306,2007,232,7,Abundances of Baade's Window Giants from Keck HIRES Spectra. II. The Alpha and Light Odd Elements
5160371911139316633,2009,97,10,Entanglement entropy in the O (N) model
6581347534147630339,2011,118,14,Multimatrix models and tri-Sasaki Einstein spaces
3941791119905407241,2013,103,6,Exact results in D= 2 supersymmetric gauge theories
15218677677515561175,2011,103,8,Index for three dimensional superconformal field theories with general R-charge assignments
67476417445612877,2012,101,7,Partition Functions of {\ mathcal {N}=(2  2)} Gauge Theories on S 2 and Vortices
8495520466538340652,2013,24,6,Influence of the temperature on the mechanical behaviour of filled and unfilled silicone rubbers
6674156393440363728,2012,24,3,Induced anisotropy by the Mullins effect in filled silicone rubber
6257204812123474079,2012,17,4,Fatigue life prediction of rubber-like materials under multiaxial loading using a continuum damage mechanics approach: Effects of two-blocks loading and R ratio
7104580632206828162,2012,10,7,Folding of fiber composites with a hyperelastic matrix
14253791659859247021,2011,10,6,Assessment of tension–compression asymmetry of NiTi using circular bulge testing of thin plates
12982456382940549154,2013,8,2,Anisotropic Mullins stress softening of a deformed silicone holey plate
6429595621619895247,2012,7,6,Constitutive modeling of fiber composites with a soft hyperelastic matrix
10216435671579401341,2014,4,8,Theory and identification of a constitutive model of induced anisotropy by the Mullins effect
7803882654710378687,2002,134,13,Casimir effect for scalar fields under Robin boundary conditions on plates
8904996849439988023,2009,73,11,Repulsive Casimir effect from extra dimensions and Robin boundary conditions: From branes to pistons
279537231433452077,2006,63,8,The Casimir effect in the presence of a minimal length
219125066106178111,2001,57,9,Scalar Casimir effect for D-dimensional spherically symmetric Robin boundaries
2116346301238243513,2004,57,10,Energy-momentum tensor for a scalar field on manifolds with boundaries
12363367598191136498,2005,57,10,Wightman function and Casimir densities on AdS bulk with application to the Randall–Sundrum braneworld
8011828236470451766,2001,49,9,Vacuum densities and zero-point energy for fields obeying Robin conditions on cylindrical surfaces
13799017958135216920,2004,42,11,Surface Casimir densities and induced cosmological constant on parallel branes in AdS spacetime
6747823623451245765,2007,41,11,Electromagnetic Casimir densities induced by a conducting cylindrical shell in the cosmic string spacetime
4153303493281822542,2005,41,8,Calculation of the Casimir energy at zero and finite temperature: Some recent results
3544457688094392636,2014,2,5,The Raychaudhuri equation in homogeneous cosmologies
15252584637723406559,1997,519,7,What would we learn by detecting a gravitational wave signal in the cosmic microwave background anisotropy?
185981056167370464,2005,433,14,The soft supersymmetry-breaking Lagrangian: Theory and applications
14083567377343037160,2003,355,14,Origin of the matter-antimatter asymmetry
1970533596695436091,1997,331,10,Hybrid inflation in supergravity
764936638523002041,1999,224,14,The Cosmic microwave background and particle physics
14390946139452415940,2007,137,13,Field-theoretical formulations of MOND-like gravity
10211462073532991234,2007,105,6,Introduction to effective field theory
6532614505814367229,2011,103,14,Inspiral-merger-ringdown multipolar waveforms of nonspinning black-hole binaries using the effective-one-body formalism
4539955905195155394,2008,91,12,Spin (1) spin (2) effects in the motion of inspiralling compact binaries at third order in the post-Newtonian expansion
4776688265605908279,2002,223,15,Hawking radiation in different coordinate settings: complex paths approach
9647615684490661545,2010,178,10,Equipartition of energy in the horizon degrees of freedom and the emergence of gravity
16368311614974574788,2011,37,13,Generation of diverse biological forms through combinatorial interactions between tissue polarity and growth
6427043304014216495,2011,35,5,4 Cortical Forces in Cell Shape Changes and Tissue Morphogenesis
1075231340853657424,2010,19,6,Simulation of multiple morphogenetic movements in the Drosophila embryo by a single 3D finite element model
558074244263834713,2011,14,4,5 Tension and Epithelial Morphogenesis in Drosophila Early Embryos
4668549611080339715,2010,13,10,Stress-dependent morphogenesis: continuum mechanics and truss systems
8054363623832449888,2010,12,6,From genes to neural tube defects (NTDs): insights from multiscale computational modeling
12453974829205639398,2012,8,7,A model of epithelial invagination driven by collective mechanics of identical cells
3731217165642626714,2009,2007,10,Interpretative phenomenological analysis: Theory  method and research
18342972043592129418,2011,618,9,Radical embodied cognitive science
13194914805516933626,2011,220,4,Place attachment: How far have we come in the last 40 years?
3588473836712756272,2011,166,13,What is so special about embodied simulation?
8172537387306978047,2007,151,6,Simulation trouble
15343494903125982496,2009,149,9,Enactive artificial intelligence: Investigating the systemic organization of life and mind
11943006018055212274,2009,126,11,What is reflection‐in‐action? A phenomenological account
17420250642620296056,2003,110,40,Stanford encyclopedia of philosophy
11928956386418571629,2009,106,2,Embodied visions: Evolution  emotion  culture  and film
5605656852735910542,2009,102,8,Social understanding through direct perception? Yes  by interacting
13108009680378684411,2005,1195,5,The Australia telescope national facility pulsar catalogue
3862117054917635790,2000,911,18,Observations and implications of the ultrahigh-energy cosmic rays
12842603420222556483,2000,892,11,Origin and propagation of extremely high-energy cosmic rays
6653162262402984595,1999,456,18,Discovery of a magnetar associated with the soft gamma repeater SGR 1900+ 14
8102242781658293361,2005,451,15,An exceptionally bright flare from SGR 1806–20 and the origins of short-duration γ-ray bursts
12442496151764376892,2008,264,12,Viscosity bound and causality violation
2418605247323973541,2008,44,11,All static spherically symmetric anisotropic solutions of Einstein's equations
5671422999682482459,2006,41,12,Some analytical models of radiating collapsing spheres
14349372062262883115,2009,33,8,Quasilocal variables in spherical symmetry: Numerical applications to dark matter and dark energy sources
8530618837792736818,2012,34,6,Dynamical instability and the expansion-free condition
11876629875487197817,2010,86,11,Galileon gravity and its relevance to late time cosmic acceleration
4459328612389814686,2010,80,7,Observational constraints on cosmological models with the updated long gamma-ray bursts
11474198475742029624,2010,73,9,Cosmological evolution in exponential gravity
2939541749213631191,2010,65,11,Density perturbations in general modified gravitational theories
11488726619820238380,2007,316,12,The r-process of stellar nucleosynthesis: Astrophysics and nuclear physics achievements and mysteries
12407742618968080093,2007,249,9,Dynamics of Spin-1 2 quantum plasmas
12455472590019147327,2008,188,13,Possibility of prolific pair production with high-power lasers
4363358501878845496,2008,137,11,Quantum plasma effects in the classical regime
7443344643859692034,2006,224,15,Multidimensional supernova simulations with approximative neutrino transport-I. Neutron star kicks and the anisotropy of neutrino-driven explosions in two spatial  …
9339341521002337869,2009,221,12,Sterile neutrinos: the dark side of the light fermions
4297906914388587221,2007,180,10,Features of the acoustic mechanism of core-collapse supernova explosions
12112466389246003699,2006,146,9,Numerical analysis of standing accretion shock instability with neutrino heating in supernova cores
11417228087574404887,2009,126,6,From shock breakout to peak and beyond: extensive panchromatic observations of the type Ib supernova 2008D associated with swift X-ray transient 080109
1823075764013511381,2008,87,10,Fitting pulsar wind Tori. II. Error analysis and applications
14294076575150808199,2008,71,13,Double-peaked Oxygen Lines Are not Rare in Nebular Spectra of Core-Collapse Supernovae
577420551777735609,2008,67,18,Different progenitors of short hard gamma-ray bursts
5349342272430095216,2010,63,11,Hydrodynamical neutron star kicks in three dimensions
14596587266392327275,2010,202,13,Nonlinear W∞ as asymptotic symmetry of three-dimensional higher spin AdS gravity
14770879113852488467,2009,95,11,Connecting anomaly and tunneling methods for the Hawking effect through chirality
4962351672464719275,2009,47,12,Hawking radiation  covariant boundary conditions  and vacuum states
7605202459706966240,2010,30,14,Hawking radiation of black holes in infrared modified Hořava–Lifshitz gravity
5516628817524731715,2008,27,12,Hawking fluxes  W∞ algebra and anomalies
16657474843456362661,2009,21,10,Hawking radiation via anomaly cancellation for the black holes of five-dimensional minimal gauged supergravity
13557946150590463099,2011,21,8,Effective conformal descriptions of black hole entropy
14600606759436756274,2008,20,8,HAWKING RADIATION  GRAVITATIONAL ANOMALY  AND CONFORMAL SYMMETRY—THE ORIGIN OF UNIVERSALITY
9925037782864313149,2010,16,14,Anomaly analysis of Hawking radiation from Kaluza–Klein black hole with squashed horizon
17742596006668498174,2009,16,4,Covariant anomalies  effective action and Hawking radiation from Kerr–Gödel black hole
7934740721797170366,2014,36,7,Error estimates of theoretical models: a guide
